user_id,interests,activity_level
user_6397,"['art', 'ai', 'business']",medium
user_6398,"['investing', 'machine learning', 'social media', 'fitness']",medium
user_6399,"['web development', 'technology']",high
user_6400,"['python', 'food']",high
user_6401,"['food', 'programming', 'social media', 'travel', 'technology']",high
user_6402,"['design', 'finance', 'ai', 'javascript']",high
user_6403,['design'],low
user_6404,"['javascript', 'fitness', 'social media', 'investing']",low
user_6405,"['health', 'ai', 'javascript', 'programming', 'business']",medium
user_6406,['travel'],low
user_6407,"['social media', 'health', 'startups', 'javascript', 'travel']",low
user_6408,"['health', 'startups']",medium
user_6409,"['business', 'art', 'data science']",low
user_6410,"['programming', 'photography', 'web development', 'data science']",low
user_6411,"['web development', 'technology', 'investing', 'startups']",low
user_6412,"['business', 'javascript', 'data science', 'startups']",low
user_6413,"['investing', 'food', 'startups', 'health', 'marketing']",medium
user_6414,"['ai', 'python', 'food']",medium
user_6415,"['web development', 'photography', 'javascript', 'travel', 'machine learning']",high
user_6416,"['finance', 'travel', 'startups', 'fitness', 'health']",high
user_6417,"['javascript', 'food', 'business']",medium
user_6418,"['design', 'food', 'business']",medium
user_6419,"['ai', 'health']",medium
user_6420,"['data science', 'health', 'web development', 'ai']",medium
user_6421,['data science'],high
user_6422,"['data science', 'web development']",high
user_6423,['marketing'],high
user_6424,['python'],low
user_6425,"['photography', 'finance', 'javascript', 'fitness']",medium
user_6426,"['food', 'finance']",medium
user_6427,"['photography', 'technology', 'travel', 'marketing']",high
user_6428,"['programming', 'ai', 'travel']",low
user_6429,"['data science', 'python']",high
user_6430,"['web development', 'travel', 'art', 'javascript', 'social media']",medium
user_6431,"['social media', 'technology', 'marketing']",medium
user_6432,"['investing', 'data science']",medium
user_6433,"['social media', 'business', 'marketing', 'travel', 'investing']",high
user_6434,"['finance', 'health', 'javascript', 'programming']",medium
user_6435,['startups'],low
user_6436,"['machine learning', 'finance', 'web development', 'art']",medium
user_6437,"['startups', 'technology', 'business', 'design']",low
user_6438,"['startups', 'technology']",high
user_6439,"['javascript', 'finance', 'travel', 'art']",high
user_6440,"['travel', 'programming', 'social media']",high
user_6441,['business'],medium
user_6442,"['javascript', 'business', 'ai', 'food', 'web development']",high
user_6443,"['ai', 'marketing', 'web development']",low
user_6444,"['ai', 'machine learning', 'python', 'photography', 'startups']",high
user_6445,"['social media', 'food', 'python', 'photography', 'design']",low
user_6446,"['startups', 'javascript', 'web development']",medium
user_6447,['social media'],low
user_6448,"['social media', 'health', 'ai']",low
user_6449,"['investing', 'ai', 'python', 'technology', 'marketing']",high
user_6450,"['fitness', 'social media', 'business']",medium
user_6451,"['art', 'javascript', 'startups']",high
user_6452,"['business', 'javascript', 'design']",low
user_6453,"['food', 'social media', 'health']",high
user_6454,['startups'],high
user_6455,['fitness'],low
user_6456,"['social media', 'travel', 'photography', 'health', 'art']",high
user_6457,"['business', 'machine learning', 'fitness']",low
user_6458,"['data science', 'health', 'python', 'fitness']",high
user_6459,"['fitness', 'web development', 'startups', 'data science']",high
user_6460,"['data science', 'business']",low
user_6461,"['photography', 'food', 'fitness', 'art', 'ai']",medium
user_6462,"['social media', 'web development', 'startups', 'programming', 'photography']",medium
user_6463,"['health', 'photography']",high
user_6464,"['ai', 'photography', 'python', 'social media', 'machine learning']",low
user_6465,"['photography', 'startups', 'technology']",high
user_6466,['travel'],medium
user_6467,"['investing', 'art', 'design', 'data science']",low
user_6468,"['ai', 'technology', 'fitness', 'photography']",low
user_6469,"['finance', 'food', 'fitness']",high
user_6470,"['data science', 'photography', 'javascript', 'design', 'web development']",high
user_6471,"['design', 'travel', 'machine learning', 'web development', 'art']",medium
user_6472,"['social media', 'health', 'travel']",medium
user_6473,"['web development', 'javascript', 'food', 'design']",medium
user_6474,"['fitness', 'machine learning', 'startups']",high
user_6475,"['programming', 'marketing']",low
user_6476,"['design', 'data science']",low
user_6477,"['social media', 'startups', 'web development']",high
user_6478,"['business', 'investing']",low
user_6479,"['programming', 'startups', 'food']",low
user_6480,"['investing', 'food', 'machine learning', 'photography']",high
user_6481,['technology'],high
user_6482,"['investing', 'travel']",medium
user_6483,"['marketing', 'machine learning', 'data science', 'health', 'business']",low
user_6484,"['business', 'programming', 'technology', 'javascript', 'finance']",medium
user_6485,"['programming', 'machine learning', 'fitness']",low
user_6486,['social media'],high
user_6487,"['machine learning', 'web development', 'ai', 'food']",high
user_6488,"['marketing', 'web development', 'art', 'social media', 'business']",medium
user_6489,"['travel', 'python', 'machine learning', 'programming', 'finance']",low
user_6490,"['python', 'fitness', 'art', 'social media', 'web development']",low
user_6491,"['data science', 'health', 'machine learning', 'programming']",high
user_6492,"['social media', 'machine learning']",medium
user_6493,"['data science', 'travel', 'python', 'design']",medium
user_6494,"['startups', 'marketing', 'food']",low
user_6495,"['health', 'travel']",high
user_6496,"['health', 'machine learning', 'javascript', 'art']",low
user_6497,"['python', 'technology', 'machine learning', 'finance']",high
user_6498,"['finance', 'design', 'programming', 'web development']",medium
user_6499,"['food', 'machine learning', 'photography']",high
user_6500,['fitness'],low
user_6501,"['design', 'ai', 'machine learning']",high
user_6502,"['machine learning', 'health']",low
user_6503,"['social media', 'machine learning', 'travel']",low
user_6504,"['machine learning', 'finance', 'programming', 'technology']",low
user_6505,"['social media', 'marketing', 'web development', 'photography']",low
user_6506,"['ai', 'business', 'programming']",low
user_6507,"['food', 'finance', 'marketing', 'investing', 'photography']",medium
user_6508,['food'],medium
user_6509,"['web development', 'fitness', 'finance']",medium
user_6510,['investing'],high
user_6511,['art'],low
user_6512,"['machine learning', 'web development', 'python', 'photography']",low
user_6513,"['python', 'food']",high
user_6514,"['business', 'startups', 'javascript', 'python']",medium
user_6515,"['food', 'startups', 'finance']",medium
user_6516,['finance'],high
user_6517,['marketing'],low
user_6518,"['art', 'technology', 'fitness', 'travel']",high
user_6519,"['business', 'javascript', 'photography']",medium
user_6520,"['startups', 'programming', 'web development', 'social media']",high
user_6521,['health'],medium
user_6522,"['health', 'travel', 'fitness', 'startups']",high
user_6523,"['web development', 'investing', 'marketing', 'startups', 'python']",high
user_6524,['finance'],medium
user_6525,"['fitness', 'technology', 'art']",low
user_6526,['fitness'],low
user_6527,['investing'],medium
user_6528,"['investing', 'ai', 'art']",medium
user_6529,"['startups', 'ai', 'art']",medium
user_6530,"['marketing', 'health', 'web development']",medium
user_6531,['python'],medium
user_6532,"['business', 'art', 'photography', 'fitness', 'machine learning']",high
user_6533,"['health', 'programming', 'marketing']",low
user_6534,"['photography', 'travel', 'programming', 'business']",high
user_6535,"['finance', 'photography']",medium
user_6536,"['finance', 'business']",low
user_6537,"['food', 'social media']",high
user_6538,"['food', 'photography', 'art', 'finance', 'fitness']",low
user_6539,['startups'],medium
user_6540,"['technology', 'fitness', 'health', 'marketing', 'finance']",high
user_6541,['python'],low
user_6542,"['technology', 'design', 'travel']",high
user_6543,"['technology', 'investing', 'design']",low
user_6544,"['startups', 'machine learning']",high
user_6545,"['marketing', 'data science', 'social media', 'photography']",medium
user_6546,['travel'],low
user_6547,"['food', 'investing', 'design', 'data science']",low
user_6548,"['fitness', 'investing', 'business', 'marketing', 'travel']",low
user_6549,"['machine learning', 'travel', 'social media', 'investing']",high
user_6550,"['design', 'programming', 'travel', 'startups', 'investing']",medium
user_6551,"['ai', 'machine learning', 'photography', 'javascript']",low
user_6552,"['startups', 'finance', 'web development', 'food', 'data science']",medium
user_6553,['photography'],medium
user_6554,"['python', 'social media', 'health', 'marketing']",low
user_6555,['design'],high
user_6556,"['travel', 'health', 'startups', 'web development']",high
user_6557,"['startups', 'business', 'food']",high
user_6558,['javascript'],medium
user_6559,"['ai', 'design', 'machine learning', 'food', 'investing']",low
user_6560,"['travel', 'design', 'art', 'health', 'social media']",high
user_6561,"['web development', 'machine learning', 'startups']",high
user_6562,"['data science', 'javascript', 'startups', 'fitness']",medium
user_6563,"['marketing', 'health', 'food', 'machine learning', 'fitness']",low
user_6564,"['python', 'photography', 'business', 'javascript']",medium
user_6565,"['programming', 'finance', 'marketing', 'javascript']",low
user_6566,"['health', 'design']",medium
user_6567,"['javascript', 'programming', 'technology']",high
user_6568,"['travel', 'data science', 'business']",high
user_6569,"['food', 'programming', 'art']",medium
user_6570,"['photography', 'finance', 'technology', 'programming', 'startups']",medium
user_6571,"['programming', 'web development']",medium
user_6572,"['investing', 'programming', 'machine learning', 'travel']",low
user_6573,"['javascript', 'programming', 'fitness', 'social media']",low
user_6574,"['data science', 'startups', 'javascript']",high
user_6575,"['finance', 'marketing', 'food']",high
user_6576,"['photography', 'health', 'startups', 'marketing', 'ai']",high
user_6577,"['design', 'food']",low
user_6578,"['investing', 'health', 'technology', 'food']",high
user_6579,"['social media', 'machine learning', 'startups', 'ai', 'technology']",medium
user_6580,"['photography', 'ai', 'python', 'health', 'fitness']",low
user_6581,"['fitness', 'web development']",low
user_6582,"['ai', 'python']",medium
user_6583,"['ai', 'marketing', 'investing', 'machine learning']",low
user_6584,"['design', 'business', 'fitness', 'food']",low
user_6585,"['art', 'technology', 'programming', 'marketing', 'machine learning']",low
user_6586,"['ai', 'fitness', 'travel', 'web development']",low
user_6587,['health'],medium
user_6588,"['machine learning', 'fitness']",high
user_6589,"['startups', 'python']",high
user_6590,"['ai', 'business', 'fitness', 'photography', 'programming']",medium
user_6591,"['investing', 'business', 'marketing', 'startups']",medium
